ticker,sector
OSIAHYPER.NS,UNKNOWN
OSWALAGRO.NS,UNKNOWN
OSWALGREEN.NS,UNKNOWN
OSWALPUMPS.NS,UNKNOWN
OSWALSEEDS.NS,UNKNOWN
PACEDIGITK.NS,UNKNOWN
PAGEIND.NS,TEXTILES
PAISALO.NS,UNKNOWN
PAKKA.NS,UNKNOWN
PALASHSECU.NS,UNKNOWN
PALREDTEC.NS,UNKNOWN
PANACEABIO.NS,UNKNOWN
PANACHE.NS,UNKNOWN
PANAMAPET.NS,UNKNOWN
PANSARI.NS,UNKNOWN
PAR.NS,UNKNOWN
PARACABLES.NS,UNKNOWN
PARADEEP.NS,UNKNOWN
PARAGMILK.NS,UNKNOWN
PARAS.NS,UNKNOWN
PARASPETRO.NS,UNKNOWN
PARKHOTELS.NS,UNKNOWN
PARSVNATH.NS,UNKNOWN
PASHUPATI.NS,UNKNOWN
PASUPTAC.NS,UNKNOWN
PATANJALI.NS,FAST_MOVING_CONSUMER_GOODS
PATELENG.NS,UNKNOWN
PATELRMART.NS,UNKNOWN
PATINTLOG.NS,UNKNOWN
PAVNAIND.NS,UNKNOWN
PAYTM.NS,FINANCIAL_SERVICES
PCBL.NS,CHEMICALS
PCJEWELLER.NS,UNKNOWN
PDMJEPAPER.NS,UNKNOWN
PDSL.NS,UNKNOWN
PEARLPOLY.NS,UNKNOWN
PENIND.NS,UNKNOWN
PENINLAND.NS,UNKNOWN
PERSISTENT.NS,INFORMATION_TECHNOLOGY
PETRONET.NS,OIL_GAS_AND_CONSUMABLE_FUELS
PFC.NS,FINANCIAL_SERVICES
PFIZER.NS,HEALTHCARE
PFOCUS.NS,UNKNOWN
PFS.NS,UNKNOWN
PGEL.NS,CONSUMER_DURABLES
PGHH.NS,FAST_MOVING_CONSUMER_GOODS
PGHL.NS,UNKNOWN
PGIL.NS,UNKNOWN
PHOENIXLTD.NS,REALTY
PICCADIL.NS,UNKNOWN
PIDILITIND.NS,CHEMICALS
PIGL.NS,UNKNOWN
PIIND.NS,CHEMICALS
PILANIINVS.NS,UNKNOWN
PILITA.NS,UNKNOWN
PINELABS.NS,UNKNOWN
PIONEEREMB.NS,UNKNOWN
PIRAMALFIN.NS,UNKNOWN
PITTIENG.NS,UNKNOWN
PIXTRANS.NS,UNKNOWN
PKTEA.NS,UNKNOWN
PLASTIBLEN.NS,UNKNOWN
PLATIND.NS,UNKNOWN
PLAZACABLE.NS,UNKNOWN
PNB.NS,FINANCIAL_SERVICES
PNBGILTS.NS,UNKNOWN
PNBHOUSING.NS,FINANCIAL_SERVICES
PNC.NS,UNKNOWN
PNCINFRA.NS,UNKNOWN
PNGJL.NS,UNKNOWN
POCL.NS,UNKNOWN
PODDARMENT.NS,UNKNOWN
POKARNA.NS,UNKNOWN
POLICYBZR.NS,FINANCIAL_SERVICES
POLYCAB.NS,CAPITAL_GOODS
POLYMED.NS,HEALTHCARE
POLYPLEX.NS,UNKNOWN
PONNIERODE.NS,UNKNOWN
POONAWALLA.NS,FINANCIAL_SERVICES
POWERGRID.NS,POWER
POWERINDIA.NS,CAPITAL_GOODS
POWERMECH.NS,UNKNOWN
PPAP.NS,UNKNOWN
PPL.NS,UNKNOWN
PPLPHARMA.NS,HEALTHCARE
PRABHA.NS,UNKNOWN
PRAENG.NS,UNKNOWN
PRAJIND.NS,CAPITAL_GOODS
PRAKASH.NS,UNKNOWN
PRAKASHSTL.NS,UNKNOWN
PRAXIS.NS,UNKNOWN
PRECAM.NS,UNKNOWN
PRECOT.NS,UNKNOWN
PRECWIRE.NS,UNKNOWN
PREMEXPLN.NS,UNKNOWN
PREMIER.NS,UNKNOWN
PREMIERENE.NS,CAPITAL_GOODS
PREMIERPOL.NS,UNKNOWN
PRESTIGE.NS,REALTY
PRICOLLTD.NS,UNKNOWN
PRIMESECU.NS,UNKNOWN
PRIMO.NS,UNKNOWN
PRINCEPIPE.NS,UNKNOWN
PRITI.NS,UNKNOWN
PRITIKAUTO.NS,UNKNOWN
PRIVISCL.NS,UNKNOWN
PROSTARM.NS,UNKNOWN
PROTEAN.NS,UNKNOWN
PROZONER.NS,UNKNOWN
PRSMJOHNSN.NS,UNKNOWN
PRUDENT.NS,UNKNOWN
PRUDMOULI.NS,UNKNOWN
PSB.NS,UNKNOWN
PSPPROJECT.NS,UNKNOWN
PTC.NS,UNKNOWN
PTCIL.NS,CAPITAL_GOODS
PTL.NS,UNKNOWN
PUNJABCHEM.NS,UNKNOWN
PURVA.NS,UNKNOWN
PVP.NS,UNKNOWN
PVRINOX.NS,MEDIA_ENTERTAINMENT_AND_PUBLICATION
PVSL.NS,UNKNOWN
PWL.NS,UNKNOWN
PYRAMID.NS,UNKNOWN
QPOWER.NS,UNKNOWN
QUADFUTURE.NS,UNKNOWN
QUESS.NS,UNKNOWN
QUICKHEAL.NS,UNKNOWN
RACE.NS,UNKNOWN
RACLGEAR.NS,UNKNOWN
RADAAN.NS,UNKNOWN
RADHIKAJWE.NS,UNKNOWN
RADIANTCMS.NS,UNKNOWN
RADICO.NS,FAST_MOVING_CONSUMER_GOODS
RADIOCITY.NS,UNKNOWN
RAILTEL.NS,TELECOMMUNICATION
RAIN.NS,UNKNOWN
RAINBOW.NS,HEALTHCARE
RAJESHEXPO.NS,UNKNOWN
RAJMET.NS,UNKNOWN
RAJOOENG.NS,UNKNOWN
RAJRATAN.NS,UNKNOWN
RAJRILTD.NS,UNKNOWN
RAJSREESUG.NS,UNKNOWN
RAJTV.NS,UNKNOWN
RALLIS.NS,UNKNOWN
RAMANEWS.NS,UNKNOWN
RAMAPHO.NS,UNKNOWN
RAMASTEEL.NS,UNKNOWN
RAMCOCEM.NS,CONSTRUCTION_MATERIALS
RAMCOIND.NS,UNKNOWN
RAMCOSYS.NS,UNKNOWN
RAMKY.NS,UNKNOWN
RAMRAT.NS,UNKNOWN
RANASUG.NS,UNKNOWN
RANEHOLDIN.NS,UNKNOWN
RATEGAIN.NS,UNKNOWN
RATNAMANI.NS,UNKNOWN
RATNAVEER.NS,UNKNOWN
RAYMOND.NS,UNKNOWN
RAYMONDLSL.NS,UNKNOWN
RAYMONDREL.NS,UNKNOWN
RBA.NS,UNKNOWN
RBLBANK.NS,FINANCIAL_SERVICES
RBZJEWEL.NS,UNKNOWN
RCF.NS,CHEMICALS
RCOM.NS,UNKNOWN
RECLTD.NS,FINANCIAL_SERVICES
REDINGTON.NS,SERVICES
REDTAPE.NS,UNKNOWN
REFEX.NS,UNKNOWN
REGAAL.NS,UNKNOWN
REGENCERAM.NS,UNKNOWN
RELAXO.NS,UNKNOWN
RELCHEMQ.NS,UNKNOWN
RELIABLE.NS,UNKNOWN
RELIANCE.NS,OIL_GAS_AND_CONSUMABLE_FUELS
RELIGARE.NS,UNKNOWN
RELINFRA.NS,POWER
RELTD.NS,UNKNOWN
REMSONSIND.NS,UNKNOWN
RENUKA.NS,UNKNOWN
REPCOHOME.NS,UNKNOWN
REPL.NS,UNKNOWN
REPRO.NS,UNKNOWN
RESPONIND.NS,UNKNOWN
RETAIL.NS,UNKNOWN
RGL.NS,UNKNOWN
RHETAN.NS,UNKNOWN
RHFL.NS,UNKNOWN
RHIM.NS,CAPITAL_GOODS
RHL.NS,UNKNOWN
RICOAUTO.NS,UNKNOWN
RIIL.NS,UNKNOWN
RISHABH.NS,UNKNOWN
RITCO.NS,UNKNOWN
RITES.NS,CONSTRUCTION
RKDL.NS,UNKNOWN
RKEC.NS,UNKNOWN
RKFORGE.NS,AUTOMOBILE_AND_AUTO_COMPONENTS
RKSWAMY.NS,UNKNOWN
RMDRIP.NS,UNKNOWN
RML.NS,UNKNOWN
RNBDENIMS.NS,UNKNOWN
ROHLTD.NS,UNKNOWN
ROLEXRINGS.NS,UNKNOWN
ROLLT.NS,UNKNOWN
ROLTA.NS,UNKNOWN
ROML.NS,UNKNOWN
ROSSARI.NS,UNKNOWN
ROSSELLIND.NS,UNKNOWN
ROSSTECH.NS,UNKNOWN
ROTO.NS,UNKNOWN
ROUTE.NS,UNKNOWN
RPEL.NS,UNKNOWN
RPGLIFE.NS,UNKNOWN
RPOWER.NS,POWER
RPPINFRA.NS,UNKNOWN
RPPL.NS,UNKNOWN
RPSGVENT.NS,UNKNOWN
RPTECH.NS,UNKNOWN
RRKABEL.NS,CAPITAL_GOODS
RSSOFTWARE.NS,UNKNOWN
RSWM.NS,UNKNOWN
RSYSTEMS.NS,UNKNOWN
RTNINDIA.NS,UNKNOWN
RTNPOWER.NS,UNKNOWN
RUBFILA.NS,UNKNOWN
RUBICON.NS,UNKNOWN
RUBYMILLS.NS,UNKNOWN
RUCHINFRA.NS,UNKNOWN
RUCHIRA.NS,UNKNOWN
RUPA.NS,UNKNOWN
RUSHIL.NS,UNKNOWN
RUSTOMJEE.NS,UNKNOWN
RVHL.NS,UNKNOWN
RVNL.NS,CONSTRUCTION
RVTH.NS,UNKNOWN
S&SPOWER.NS,UNKNOWN
SAATVIKGL.NS,UNKNOWN
SABEVENTS.NS,UNKNOWN
SABTNL.NS,UNKNOWN
SADBHAV.NS,UNKNOWN
SADBHIN.NS,UNKNOWN
SADHNANIQ.NS,UNKNOWN
SAFARI.NS,UNKNOWN
SAGARDEEP.NS,UNKNOWN
SAGCEM.NS,UNKNOWN
SAGILITY.NS,INFORMATION_TECHNOLOGY
SAHYADRI.NS,UNKNOWN
SAIL.NS,METALS_AND_MINING
SAILIFE.NS,HEALTHCARE
SAKAR.NS,UNKNOWN
SAKHTISUG.NS,UNKNOWN
SAKSOFT.NS,UNKNOWN
SAKUMA.NS,UNKNOWN
SALASAR.NS,UNKNOWN
SALONA.NS,UNKNOWN
SALSTEEL.NS,UNKNOWN
SALZERELEC.NS,UNKNOWN
SAMBHAAV.NS,UNKNOWN
SAMBHV.NS,UNKNOWN
SAMHI.NS,UNKNOWN
SAMMAANCAP.NS,FINANCIAL_SERVICES
SAMPANN.NS,UNKNOWN
SANATHAN.NS,UNKNOWN
SANCO.NS,UNKNOWN
SANDESH.NS,UNKNOWN
SANDHAR.NS,UNKNOWN
SANDUMA.NS,UNKNOWN
SANGAMIND.NS,UNKNOWN
SANGHIIND.NS,UNKNOWN
SANGHVIMOV.NS,UNKNOWN
SANGINITA.NS,UNKNOWN
SANOFI.NS,UNKNOWN
SANOFICONR.NS,UNKNOWN
SANSERA.NS,UNKNOWN
SANSTAR.NS,UNKNOWN
SANWARIA.NS,UNKNOWN
SAPPHIRE.NS,CONSUMER_SERVICES
SARDAEN.NS,METALS_AND_MINING
SAREGAMA.NS,MEDIA_ENTERTAINMENT_AND_PUBLICATION
SARLAPOLY.NS,UNKNOWN
SARVESHWAR.NS,UNKNOWN
SASKEN.NS,UNKNOWN
SASTASUNDR.NS,UNKNOWN
SATIA.NS,UNKNOWN
SATIN.NS,UNKNOWN
SAURASHCEM.NS,UNKNOWN
SBC.NS,UNKNOWN
SBCL.NS,UNKNOWN
SBFC.NS,FINANCIAL_SERVICES
SBGLP.NS,UNKNOWN
SBICARD.NS,FINANCIAL_SERVICES
SBILIFE.NS,FINANCIAL_SERVICES
SBIN.NS,FINANCIAL_SERVICES
SCHAEFFLER.NS,AUTOMOBILE_AND_AUTO_COMPONENTS
SCHAND.NS,UNKNOWN
SCHNEIDER.NS,CAPITAL_GOODS
SCI.NS,SERVICES
SCILAL.NS,UNKNOWN
SCODATUBES.NS,UNKNOWN
SCPL.NS,UNKNOWN
SDBL.NS,UNKNOWN
SEAMECLTD.NS,UNKNOWN
SECMARK.NS,UNKNOWN
SECURKLOUD.NS,UNKNOWN
SEJALLTD.NS,UNKNOWN
SELMC.NS,UNKNOWN
SEMAC.NS,UNKNOWN
SENCO.NS,UNKNOWN
SENORES.NS,UNKNOWN
SEPC.NS,UNKNOWN
SEQUENT.NS,UNKNOWN
SERVOTECH.NS,UNKNOWN
SESHAPAPER.NS,UNKNOWN
SETCO.NS,UNKNOWN
SETUINFRA.NS,UNKNOWN
SFL.NS,UNKNOWN
SGFIN.NS,UNKNOWN
SGIL.NS,UNKNOWN
SGL.NS,UNKNOWN
SGLTL.NS,UNKNOWN
SGMART.NS,UNKNOWN
SHAH.NS,UNKNOWN
SHAHALLOYS.NS,UNKNOWN
SHAILY.NS,UNKNOWN
SHAKTIPUMP.NS,UNKNOWN
SHALBY.NS,UNKNOWN
SHALPAINTS.NS,UNKNOWN
SHANKARA.NS,UNKNOWN
SHANTI.NS,UNKNOWN
SHANTIGEAR.NS,UNKNOWN
SHANTIGOLD.NS,UNKNOWN
SHARDACROP.NS,UNKNOWN
SHARDAMOTR.NS,UNKNOWN
SHAREINDIA.NS,UNKNOWN
SHEKHAWATI.NS,UNKNOWN
SHEMAROO.NS,UNKNOWN
SHILCTECH.NS,UNKNOWN
SHILPAMED.NS,UNKNOWN
SHIVALIK.NS,UNKNOWN
SHIVAMAUTO.NS,UNKNOWN
SHIVAMILLS.NS,UNKNOWN
SHIVATEX.NS,UNKNOWN
SHIVAUM.NS,UNKNOWN
SHK.NS,UNKNOWN
SHOPERSTOP.NS,UNKNOWN
SHRADHA.NS,UNKNOWN
SHREDIGCEM.NS,UNKNOWN
SHREECEM.NS,CONSTRUCTION_MATERIALS
SHREEJISPG.NS,UNKNOWN
SHREEPUSHK.NS,UNKNOWN
SHREERAMA.NS,UNKNOWN
SHRENIK.NS,UNKNOWN
SHREYANIND.NS,UNKNOWN
SHRINGARMS.NS,UNKNOWN
SHRIPISTON.NS,UNKNOWN
SHRIRAMFIN.NS,FINANCIAL_SERVICES
SHRIRAMPPS.NS,UNKNOWN
SHYAMCENT.NS,UNKNOWN
SHYAMMETL.NS,CAPITAL_GOODS
SHYAMTEL.NS,UNKNOWN
SICALLOG.NS,UNKNOWN
SIEMENS.NS,CAPITAL_GOODS
SIGACHI.NS,UNKNOWN
SIGIND.NS,UNKNOWN
SIGMA.NS,UNKNOWN
SIGNATURE.NS,REALTY
SIGNPOST.NS,UNKNOWN
SIKKO.NS,UNKNOWN
SIL.NS,UNKNOWN
SILGO.NS,UNKNOWN
SILINV.NS,UNKNOWN
SILLYMONKS.NS,UNKNOWN
SILVERTUC.NS,UNKNOWN
SIMBHALS.NS,UNKNOWN
SIMPLEXINF.NS,UNKNOWN
SINCLAIR.NS,UNKNOWN
SINDHUTRAD.NS,UNKNOWN
SINTERCOM.NS,UNKNOWN
SIRCA.NS,UNKNOWN
SIS.NS,UNKNOWN
SITINET.NS,UNKNOWN
SIYSIL.NS,UNKNOWN
SJS.NS,UNKNOWN
SJVN.NS,POWER
SKFINDIA.NS,AUTOMOBILE_AND_AUTO_COMPONENTS
SKIPPER.NS,UNKNOWN
SKMEGGPROD.NS,UNKNOWN
SKYGOLD.NS,UNKNOWN
SMARTLINK.NS,UNKNOWN
SMARTWORKS.NS,UNKNOWN
SMCGLOBAL.NS,UNKNOWN
SMLMAH.NS,UNKNOWN
SMLT.NS,UNKNOWN
SMSLIFE.NS,UNKNOWN
SMSPHARMA.NS,UNKNOWN
SNOWMAN.NS,UNKNOWN
SOBHA.NS,REALTY
SOFTTECH.NS,UNKNOWN
SOLARA.NS,UNKNOWN
SOLARINDS.NS,CHEMICALS
SOLARWORLD.NS,UNKNOWN
SOLEX.NS,UNKNOWN
SOMANYCERA.NS,UNKNOWN
SOMATEX.NS,UNKNOWN
SOMICONVEY.NS,UNKNOWN
SONACOMS.NS,AUTOMOBILE_AND_AUTO_COMPONENTS
SONAMLTD.NS,UNKNOWN
SONATSOFTW.NS,INFORMATION_TECHNOLOGY
SOTL.NS,UNKNOWN
SOUTHBANK.NS,UNKNOWN
SOUTHWEST.NS,UNKNOWN
SPAL.NS,UNKNOWN
SPANDANA.NS,UNKNOWN
SPARC.NS,UNKNOWN
SPCENET.NS,UNKNOWN
SPECIALITY.NS,UNKNOWN
SPECTRUM.NS,UNKNOWN
SPENCERS.NS,UNKNOWN
SPIC.NS,UNKNOWN
SPLIL.NS,UNKNOWN
SPLPETRO.NS,UNKNOWN
SPMLINFRA.NS,UNKNOWN
SPORTKING.NS,UNKNOWN
SRD.NS,UNKNOWN
SREEL.NS,UNKNOWN
SRF.NS,CHEMICALS
SRGHFL.NS,UNKNOWN
SRHHYPOLTD.NS,UNKNOWN
SRM.NS,UNKNOWN
SRPL.NS,UNKNOWN
SSDL.NS,UNKNOWN
SSWL.NS,UNKNOWN
STALLION.NS,UNKNOWN
STANLEY.NS,UNKNOWN
STAR.NS,UNKNOWN
STARCEMENT.NS,UNKNOWN
STARHEALTH.NS,FINANCIAL_SERVICES
STARPAPER.NS,UNKNOWN
STARTECK.NS,UNKNOWN
STCINDIA.NS,UNKNOWN
STEELCAS.NS,UNKNOWN
STEELCITY.NS,UNKNOWN
STEELXIND.NS,UNKNOWN
STEL.NS,UNKNOWN
STERTOOLS.NS,UNKNOWN
STLNETWORK.NS,UNKNOWN
STLTECH.NS,UNKNOWN
STOVEKRAFT.NS,UNKNOWN
STUDDS.NS,UNKNOWN
STYL.NS,UNKNOWN
STYLAMIND.NS,UNKNOWN
STYLEBAAZA.NS,UNKNOWN
STYRENIX.NS,UNKNOWN
SUBEXLTD.NS,UNKNOWN
SUBROS.NS,UNKNOWN
SUDARSCHEM.NS,UNKNOWN
SUKHJITS.NS,UNKNOWN
SULA.NS,UNKNOWN
SUMEETINDS.NS,UNKNOWN
SUMICHEM.NS,CHEMICALS
SUMIT.NS,UNKNOWN
SUMMITSEC.NS,UNKNOWN
SUNCLAY.NS,UNKNOWN
SUNDARAM.NS,UNKNOWN
SUNDARMFIN.NS,FINANCIAL_SERVICES
SUNDRMBRAK.NS,UNKNOWN
SUNDRMFAST.NS,AUTOMOBILE_AND_AUTO_COMPONENTS
SUNDROP.NS,UNKNOWN
SUNFLAG.NS,UNKNOWN
SUNPHARMA.NS,HEALTHCARE
SUNTECK.NS,UNKNOWN
SUNTV.NS,MEDIA_ENTERTAINMENT_AND_PUBLICATION
SUPERHOUSE.NS,UNKNOWN
SUPERSPIN.NS,UNKNOWN
SUPRAJIT.NS,UNKNOWN
SUPREME.NS,UNKNOWN
SUPREMEENG.NS,UNKNOWN
SUPREMEIND.NS,CAPITAL_GOODS
SUPREMEINF.NS,UNKNOWN
SUPRIYA.NS,UNKNOWN
SURAJEST.NS,UNKNOWN
SURAJLTD.NS,UNKNOWN
SURAKSHA.NS,UNKNOWN
SURANASOL.NS,UNKNOWN
SURANAT&P.NS,UNKNOWN
SURYALAXMI.NS,UNKNOWN
SURYAROSNI.NS,UNKNOWN
SURYODAY.NS,UNKNOWN
SUTLEJTEX.NS,UNKNOWN
SUVEN.NS,UNKNOWN
SUVIDHAA.NS,UNKNOWN
SUYOG.NS,UNKNOWN
SUZLON.NS,CAPITAL_GOODS
SVLL.NS,UNKNOWN
SVPGLOB.NS,UNKNOWN
SWANCORP.NS,CHEMICALS
SWARAJENG.NS,UNKNOWN
SWELECTES.NS,UNKNOWN
SWIGGY.NS,CONSUMER_SERVICES
SWSOLAR.NS,UNKNOWN
SYMPHONY.NS,UNKNOWN
SYNCOMF.NS,UNKNOWN
SYNGENE.NS,HEALTHCARE
SYRMA.NS,CAPITAL_GOODS
SYSTMTXC.NS,UNKNOWN
TAINWALCHM.NS,UNKNOWN
TAJGVK.NS,UNKNOWN
TAKE.NS,UNKNOWN
TALBROAUTO.NS,UNKNOWN
TANLA.NS,UNKNOWN
TARACHAND.NS,UNKNOWN
TARAPUR.NS,UNKNOWN
TARC.NS,UNKNOWN
TARIL.NS,CAPITAL_GOODS
TARMAT.NS,UNKNOWN
TARSONS.NS,UNKNOWN
TASTYBITE.NS,UNKNOWN
TATACAP.NS,UNKNOWN
TATACHEM.NS,CHEMICALS
TATACOMM.NS,TELECOMMUNICATION
TATACONSUM.NS,FAST_MOVING_CONSUMER_GOODS
TATAELXSI.NS,INFORMATION_TECHNOLOGY
TATAINVEST.NS,FINANCIAL_SERVICES
TATAPOWER.NS,POWER
TATASTEEL.NS,METALS_AND_MINING
TATATECH.NS,INFORMATION_TECHNOLOGY
TATVA.NS,UNKNOWN
TBOTEK.NS,CONSUMER_SERVICES
TBZ.NS,UNKNOWN
TCI.NS,UNKNOWN
TCIEXP.NS,UNKNOWN
TCIFINANCE.NS,UNKNOWN
TCPLPACK.NS,UNKNOWN
TCS.NS,INFORMATION_TECHNOLOGY
TDPOWERSYS.NS,UNKNOWN
TEAMGTY.NS,UNKNOWN
TEAMLEASE.NS,UNKNOWN
TECHM.NS,INFORMATION_TECHNOLOGY
TECHNOE.NS,CONSTRUCTION
TECILCHEM.NS,UNKNOWN
TEGA.NS,UNKNOWN
TEJASNET.NS,TELECOMMUNICATION
TEMBO.NS,UNKNOWN
TENNIND.NS,UNKNOWN
TERASOFT.NS,UNKNOWN
TEXINFRA.NS,UNKNOWN
TEXMOPIPES.NS,UNKNOWN
TEXRAIL.NS,UNKNOWN
TFCILTD.NS,UNKNOWN
TFL.NS,UNKNOWN
TGBHOTELS.NS,UNKNOWN
THANGAMAYL.NS,UNKNOWN
THEINVEST.NS,UNKNOWN
THEJO.NS,UNKNOWN
THELEELA.NS,CONSUMER_SERVICES
THEMISMED.NS,UNKNOWN
THERMAX.NS,CAPITAL_GOODS
THOMASCOOK.NS,UNKNOWN
THOMASCOTT.NS,UNKNOWN
THYROCARE.NS,UNKNOWN
TI.NS,UNKNOWN
TICL.NS,UNKNOWN
TIGERLOGS.NS,UNKNOWN
TIIL.NS,UNKNOWN
TIINDIA.NS,AUTOMOBILE_AND_AUTO_COMPONENTS
TIJARIA.NS,UNKNOWN
TIL.NS,UNKNOWN
TIMETECHNO.NS,UNKNOWN
TIMKEN.NS,CAPITAL_GOODS
TINNARUBR.NS,UNKNOWN
TIPSFILMS.NS,UNKNOWN
TIPSMUSIC.NS,UNKNOWN
TIRUMALCHM.NS,UNKNOWN
TIRUPATIFL.NS,UNKNOWN
TITAGARH.NS,CAPITAL_GOODS
TITAN.NS,CONSUMER_DURABLES
TMB.NS,UNKNOWN
TMCV.NS,UNKNOWN
TMPV.NS,AUTOMOBILE_AND_AUTO_COMPONENTS
TNPETRO.NS,UNKNOWN
TNPL.NS,UNKNOWN
TNTELE.NS,UNKNOWN
TOKYOPLAST.NS,UNKNOWN
TOLINS.NS,UNKNOWN
TORNTPHARM.NS,HEALTHCARE
TORNTPOWER.NS,POWER
TOTAL.NS,UNKNOWN
TOUCHWOOD.NS,UNKNOWN
TPHQ.NS,UNKNOWN
TPLPLASTEH.NS,UNKNOWN
TRACXN.NS,UNKNOWN
TRANSRAILL.NS,UNKNOWN
TRANSWORLD.NS,UNKNOWN
TRAVELFOOD.NS,UNKNOWN
TREEHOUSE.NS,UNKNOWN
TREJHARA.NS,UNKNOWN
TREL.NS,UNKNOWN
TRENT.NS,CONSUMER_SERVICES
TRF.NS,UNKNOWN
TRIDENT.NS,TEXTILES
TRIGYN.NS,UNKNOWN
TRITURBINE.NS,CAPITAL_GOODS
TRIVENI.NS,FAST_MOVING_CONSUMER_GOODS
TRU.NS,UNKNOWN
TRUALT.NS,UNKNOWN
TSFINV.NS,UNKNOWN
TTKHLTCARE.NS,UNKNOWN
TTKPRESTIG.NS,UNKNOWN
TTL.NS,UNKNOWN
TTML.NS,TELECOMMUNICATION
TVSELECT.NS,UNKNOWN
TVSHLTD.NS,UNKNOWN
TVSMOTOR.NS,AUTOMOBILE_AND_AUTO_COMPONENTS
TVSSCS.NS,UNKNOWN
TVSSRICHAK.NS,UNKNOWN
TVTODAY.NS,UNKNOWN
TVVISION.NS,UNKNOWN
UBL.NS,FAST_MOVING_CONSUMER_GOODS
UCAL.NS,UNKNOWN
UCOBANK.NS,FINANCIAL_SERVICES
UDS.NS,UNKNOWN
UFBL.NS,UNKNOWN
UFLEX.NS,UNKNOWN
UFO.NS,UNKNOWN
UGARSUGAR.NS,UNKNOWN
UGROCAP.NS,UNKNOWN
UJJIVANSFB.NS,UNKNOWN
ULTRACEMCO.NS,CONSTRUCTION_MATERIALS
UMAEXPORTS.NS,UNKNOWN
UMESLTD.NS,UNKNOWN
UMIYA-MRO.NS,UNKNOWN
UNICHEMLAB.NS,UNKNOWN
UNIDT.NS,UNKNOWN
UNIECOM.NS,UNKNOWN
UNIENTER.NS,UNKNOWN
UNIINFO.NS,UNKNOWN
UNIMECH.NS,UNKNOWN
UNIONBANK.NS,FINANCIAL_SERVICES
UNIPARTS.NS,UNKNOWN
UNITDSPR.NS,FAST_MOVING_CONSUMER_GOODS
UNITECH.NS,UNKNOWN
UNITEDPOLY.NS,UNKNOWN
UNITEDTEA.NS,UNKNOWN
UNIVASTU.NS,UNKNOWN
UNIVCABLES.NS,UNKNOWN
UNIVPHOTO.NS,UNKNOWN
UNOMINDA.NS,AUTOMOBILE_AND_AUTO_COMPONENTS
UPL.NS,CHEMICALS
URAVIDEF.NS,UNKNOWN
URBANCO.NS,UNKNOWN
URJA.NS,UNKNOWN
USHAMART.NS,CAPITAL_GOODS
USK.NS,UNKNOWN
UTIAMC.NS,FINANCIAL_SERVICES
UTKARSHBNK.NS,UNKNOWN
UTLSOLAR.NS,UNKNOWN
UTTAMSUGAR.NS,UNKNOWN
UYFINCORP.NS,UNKNOWN
V2RETAIL.NS,UNKNOWN
VADILALIND.NS,UNKNOWN
VAIBHAVGBL.NS,UNKNOWN
VAISHALI.NS,UNKNOWN
VAKRANGEE.NS,UNKNOWN
VALIANTLAB.NS,UNKNOWN
VALIANTORG.NS,UNKNOWN
VARDHACRLC.NS,UNKNOWN
VARDMNPOLY.NS,UNKNOWN
VARROC.NS,UNKNOWN
VASCONEQ.NS,UNKNOWN
VASWANI.NS,UNKNOWN
VBL.NS,FAST_MOVING_CONSUMER_GOODS
VCL.NS,UNKNOWN
VEDL.NS,METALS_AND_MINING
VEEDOL.NS,UNKNOWN
VENKEYS.NS,UNKNOWN
VENTIVE.NS,CONSUMER_SERVICES
VENUSPIPES.NS,UNKNOWN
VENUSREM.NS,UNKNOWN
VERANDA.NS,UNKNOWN
VERTOZ.NS,UNKNOWN
VESUVIUS.NS,UNKNOWN
VETO.NS,UNKNOWN
VGL.NS,UNKNOWN
VGUARD.NS,CONSUMER_DURABLES
VHL.NS,UNKNOWN
VHLTD.NS,UNKNOWN
VIDHIING.NS,UNKNOWN
VIJAYA.NS,HEALTHCARE
VIJIFIN.NS,UNKNOWN
VIKASECO.NS,UNKNOWN
VIKASLIFE.NS,UNKNOWN
VIKRAMSOLR.NS,UNKNOWN
VIKRAN.NS,UNKNOWN
VIMTALABS.NS,UNKNOWN
VINATIORGA.NS,UNKNOWN
VINCOFE.NS,UNKNOWN
VINDHYATEL.NS,UNKNOWN
VINEETLAB.NS,UNKNOWN
VINNY.NS,UNKNOWN
VINYLINDIA.NS,UNKNOWN
VIPCLOTHNG.NS,UNKNOWN
VIPIND.NS,UNKNOWN
VIPULLTD.NS,UNKNOWN
VIRINCHI.NS,UNKNOWN
VISAKAIND.NS,UNKNOWN
VISASTEEL.NS,UNKNOWN
VISHNU.NS,UNKNOWN
VISHWARAJ.NS,UNKNOWN
VIVIDHA.NS,UNKNOWN
VLEGOV.NS,UNKNOWN
VLSFINANCE.NS,UNKNOWN
VMART.NS,UNKNOWN
VMM.NS,CONSUMER_SERVICES
VMSTMT.NS,UNKNOWN
VOLTAMP.NS,UNKNOWN
VOLTAS.NS,CONSUMER_DURABLES
VPRPL.NS,UNKNOWN
VRAJ.NS,UNKNOWN
VRLLOG.NS,UNKNOWN
VSSL.NS,UNKNOWN
VSTIND.NS,UNKNOWN
VSTL.NS,UNKNOWN
VSTTILLERS.NS,UNKNOWN
VTL.NS,TEXTILES
WAAREEENER.NS,CAPITAL_GOODS
WAAREERTL.NS,UNKNOWN
WABAG.NS,UNKNOWN
WALCHANNAG.NS,UNKNOWN
WANBURY.NS,UNKNOWN
